position_id,entry_time,close_time,split,learning_eligible,trade_role,campaign_id,candidate_id,symbol,direction,setup,grade,regime,session,entry_hour,signature,entry_price,lots,original_structural_sl,original_one_r_distance,risk_usd,spread_points,spread_atr,news_phase,bias_direction,bos_direction,thesis_location,thesis_exhaustion,thesis_timing,thesis_htf,thesis_structure,thesis_pressure,thesis_action,exit_price,final_pnl_usd,peak_profit_usd,worst_floating_usd,peak_r,realized_r,outcome,exit_reason,result_class,ea_version,build_hash,collection_run_id,data_status
118,2026-05-29 07:32:33,2026-05-29 08:10:53,TRAIN_60D,Y,CORE,55,CORE|BAR=1780039200|GEN=3506,XAUUSD,BUY,TREND_PULLBACK,A+,0,LDN,7,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=LDN|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_MODERATE|TIM=TIMING_WAIT_PULLBACK|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4509.43000,0.55,4491.11000,18.32134,1007.67,21.0,0.04450,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_MODERATE,TIMING_WAIT_PULLBACK,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4510.23000,44.00,331.65,-67.10,0.329125606597,0.043665088769,WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=331.65 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
120,2026-05-29 16:02:30,2026-05-29 17:01:49,TRAIN_60D,Y,CORE,56,CORE|BAR=1780069800|GEN=3557,XAUUSD,SELL,M10_ORIGINATED_CANDIDATE,B,0,NY,16,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=NY|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_LATE|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4520.59000,0.44,4543.87000,23.28317,1024.46,12.0,0.01694,ANP_NONE,1,1,LOCATION_LATE,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4543.91000,-1026.08,17.60,-1015.08,0.017179782520,-1.001581320891,LOSS,BROKER_SL | bestFloating=17.60 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
122,2026-06-01 08:42:30,2026-06-01 09:03:16,TRAIN_60D,Y,CORE,57,CORE|BAR=1780302600|GEN=3627,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,A+,0,LDN,8,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A+|SESSION=LDN|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4518.23000,0.73,4505.64000,12.59091,919.14,16.0,0.02815,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4518.30000,5.11,507.35,-293.46,0.551983375764,0.005559544792,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=507.35 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
124,2026-06-01 14:12:33,2026-06-01 14:29:51,TRAIN_60D,Y,CORE,58,CORE|BAR=1780322400|GEN=3660,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,NY,14,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=NY|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4505.00000,0.79,4493.30000,11.70043,924.33,17.0,0.02683,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4511.03000,476.37,625.68,-100.33,0.676901106748,0.515367888092,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4493.30 | spread=17 avgSpread=16.5 | trade=M10_ORIGINATED_CANDIDATE [B] | EA_MARKET_CLOSE | bestFloating=625.68 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
126,2026-06-01 15:32:33,2026-06-01 16:13:51,TRAIN_60D,Y,CORE,59,CORE|BAR=1780327200|GEN=3668,XAUUSD,SELL,TREND_PULLBACK,A+,1,NY,15,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=NY|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_GOOD|EXH=EXHAUSTION_HIGH|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_BALANCED|ACTION=ALLOW_CORE,4501.69000,0.90,4512.40000,10.71167,964.05,17.0,0.02694,ANP_NONE,-1,-1,LOCATION_GOOD,EXHAUSTION_HIGH,TIMING_READY,HTF_NEUTRAL,STRUCTURE_SUPPORTS,PRESSURE_BALANCED,ALLOW_CORE,4482.30000,1745.10,2621.70,-803.70,2.719464758052,1.810175820756,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4512.40 | spread=17 avgSpread=15.9 | trade=TREND_PULLBACK [A+] | EA_MARKET_CLOSE | bestFloating=2621.70 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
128,2026-06-01 18:52:30,2026-06-01 19:30:03,TRAIN_60D,Y,CORE,60,CORE|BAR=1780339200|GEN=3688,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,A,1,LATE,18,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A|SESSION=LATE|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4471.02000,0.46,4446.54000,24.47794,1125.98,17.0,0.01606,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4471.03000,0.46,340.40,-364.78,0.302314428320,0.000408533011,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=340.40 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
130,2026-06-01 22:52:30,2026-06-02 01:00:00,TRAIN_60D,N,CORE,61,CORE|BAR=1780353600|GEN=3712,XAUUSD,SELL,TREND_PULLBACK,A+,1,LATE,22,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=LATE|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_EXCELLENT|EXH=EXHAUSTION_MODERATE|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_SUPPORTS|PRESS=SELL_PRESSURE_STRONG|ACTION=ALLOW_CORE,4481.11000,1.18,4490.84000,9.72553,1147.61,10.0,0.02610,ANP_NONE,-1,-1,LOCATION_EXCELLENT,EXHAUSTION_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_SUPPORTS,SELL_PRESSURE_STRONG,ALLOW_CORE,4535.29000,-6398.67,208.86,-34.93,0.181995625692,-5.575648521710,APLUS_GIVEBACK_LOSS,BROKER_SL | bestFloating=208.86 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
132,2026-06-02 12:12:30,2026-06-02 12:38:05,TRAIN_60D,Y,CORE,62,CORE|BAR=1780401600|GEN=3780,XAUUSD,SELL,M10_ORIGINATED_CANDIDATE,B,0,LDN,12,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4531.68000,0.51,4541.50000,9.81750,500.69,17.0,0.03487,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4525.51000,314.67,487.56,-216.24,0.973776188859,0.628472707663,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4541.50 | spread=4 avgSpread=14.8 | trade=M10_ORIGINATED_CANDIDATE [B] | EA_MARKET_CLOSE | bestFloating=487.56 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
134,2026-06-02 13:22:33,2026-06-02 13:58:42,TRAIN_60D,Y,CORE,63,CORE|BAR=1780405800|GEN=3787,XAUUSD,SELL,M10_ORIGINATED_CANDIDATE,B,0,NY,13,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=NY|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=SELL_PRESSURE_STRONG|ACTION=OPPOSITE_DISCOVERY,4525.34000,0.64,4533.70000,8.36014,535.05,17.0,0.03283,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_NEUTRAL,STRUCTURE_OPPOSES,SELL_PRESSURE_STRONG,OPPOSITE_DISCOVERY,4533.88000,-546.56,33.28,-524.16,0.062199794412,-1.021512008224,LOSS,BROKER_SL | bestFloating=33.28 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
136,2026-06-02 14:22:33,2026-06-02 15:17:55,TRAIN_60D,Y,CORE,64,CORE|BAR=1780409400|GEN=3793,XAUUSD,SELL,M10_ORIGINATED_CANDIDATE,B,0,NY,14,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=NY|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=SELL_PRESSURE_STRONG|ACTION=OPPOSITE_DISCOVERY,4528.22000,0.55,4536.92000,8.69683,478.32,17.0,0.03198,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_NEUTRAL,STRUCTURE_OPPOSES,SELL_PRESSURE_STRONG,OPPOSITE_DISCOVERY,4527.47000,41.25,220.55,-149.60,0.461092992139,0.086239337682,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=220.55 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
138,2026-06-02 15:42:33,2026-06-02 15:57:37,TRAIN_60D,Y,CORE,65,CORE|BAR=1780414200|GEN=3801,XAUUSD,SELL,M10_ORIGINATED_CANDIDATE,B,0,NY,15,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=NY|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4526.22000,0.47,4536.52000,10.29874,484.04,17.0,0.03302,ANP_NONE,1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4516.76000,444.62,558.83,-49.82,1.154512023800,0.918560449550,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4536.52 | spread=17 avgSpread=15.6 | trade=M10_ORIGINATED_CANDIDATE [B] | EA_MARKET_CLOSE | bestFloating=558.83 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
140,2026-06-03 04:12:33,2026-06-03 05:21:09,TRAIN_60D,Y,CORE,66,CORE|BAR=1780459200|GEN=3864,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,ASIA,4,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=ASIA|BIAS=OPPOSED|BOS=ALIGNED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_SUPPORTS|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4473.66000,0.34,4458.37000,15.28744,519.77,21.0,0.02424,ANP_NONE,-1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_SUPPORTS,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4475.46000,61.20,263.16,-351.22,0.506300863844,0.117744386940,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=263.16 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
142,2026-06-03 13:32:33,2026-06-03 16:43:02,TRAIN_60D,Y,CORE,67,CORE|BAR=1780492800|GEN=3920,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,NY,13,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=NY|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4461.42000,0.20,4435.02000,26.40411,528.08,17.0,0.01731,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4434.96000,-529.20,132.40,-526.20,0.250719587941,-1.002120890774,APLUS_GIVEBACK_LOSS,BROKER_SL | bestFloating=132.40 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
144,2026-06-04 10:12:33,2026-06-04 11:09:03,TRAIN_60D,Y,CORE,68,CORE|BAR=1780567200|GEN=4032,XAUUSD,SELL,M10_ORIGINATED_CANDIDATE,A+,1,LDN,10,TB2|ROLE=CORE|EXEC=SELL|DECISION=SELL|ORIG=SELL|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A+|SESSION=LDN|BIAS=ALIGNED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4465.46000,0.32,4480.41000,14.95440,478.54,17.0,0.02545,ANP_NONE,-1,1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4465.20000,8.32,180.48,-165.44,0.377147155933,0.017386216408,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=180.48 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
146,2026-06-04 19:32:33,2026-06-05 02:02:19,TRAIN_60D,Y,CORE,69,CORE|BAR=1780600800|GEN=4088,XAUUSD,BUY,TREND_PULLBACK,A+,0,LATE,19,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_UP|SETUP=TREND_PULLBACK|GRADE=A+|SESSION=LATE|BIAS=ALIGNED|BOS=ALIGNED|LOC=LOCATION_GOOD|EXH=EXHAUSTION_MODERATE|TIM=TIMING_READY|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_SUPPORTS|PRESS=BUY_PRESSURE_STRONG|ACTION=ALLOW_CORE,4480.40000,0.32,4465.51000,14.89337,476.59,17.0,0.02215,ANP_NONE,1,1,LOCATION_GOOD,EXHAUSTION_MODERATE,TIMING_READY,HTF_NEUTRAL,STRUCTURE_SUPPORTS,BUY_PRESSURE_STRONG,ALLOW_CORE,4465.29000,-487.55,115.20,-474.11,0.241717199270,-1.022996705764,APLUS_GIVEBACK_LOSS,BROKER_SL | bestFloating=115.20 shieldArmed=N,LOSS,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
148,2026-06-05 08:02:33,2026-06-05 08:14:05,TRAIN_60D,Y,CORE,70,CORE|BAR=1780645800|GEN=4151,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,A,1,LDN,8,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=A|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4445.82000,0.39,4434.79000,11.03113,430.21,17.0,0.03177,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4448.88000,119.34,162.24,-8.58,0.377118151600,0.277399409591,WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=162.24 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
150,2026-06-05 08:22:33,2026-06-05 08:47:07,TRAIN_60D,Y,CORE,71,CORE|BAR=1780647000|GEN=4153,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,LDN,8,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=BUY_PRESSURE_STRONG|ACTION=OPPOSITE_DISCOVERY,4443.68000,0.53,4435.30000,8.37866,444.07,17.0,0.03483,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_NEUTRAL,STRUCTURE_OPPOSES,BUY_PRESSURE_STRONG,OPPOSITE_DISCOVERY,4444.16000,25.44,230.02,-217.30,0.517981399329,0.057288265364,WEAK_RECOVERY_WIN,PROFIT_CLOSE | EA_MARKET_CLOSE | bestFloating=230.02 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
152,2026-06-05 09:32:30,2026-06-05 09:57:06,TRAIN_60D,Y,CORE,72,CORE|BAR=1780651200|GEN=4160,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,LDN,9,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=LDN|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_RESET_PENDING|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_RECLAIM|HTF=HTF_NEUTRAL|STRUCT=STRUCTURE_OPPOSES|PRESS=BUY_PRESSURE_STRONG|ACTION=OPPOSITE_DISCOVERY,4445.23000,0.21,4424.28000,20.95256,440.00,17.0,0.02451,ANP_NONE,-1,-1,LOCATION_RESET_PENDING,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_RECLAIM,HTF_NEUTRAL,STRUCTURE_OPPOSES,BUY_PRESSURE_STRONG,OPPOSITE_DISCOVERY,4451.23000,126.00,230.79,-16.59,0.524522727273,0.286363636364,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4424.28 | spread=4 avgSpread=16.1 | trade=M10_ORIGINATED_CANDIDATE [B] | EA_MARKET_CLOSE | bestFloating=230.79 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
154,2026-06-08 13:02:30,2026-06-08 13:17:11,TRAIN_60D,Y,CORE,73,CORE|BAR=1780923000|GEN=4295,XAUUSD,BUY,M10_ORIGINATED_CANDIDATE,B,1,NY,13,TB2|ROLE=CORE|EXEC=BUY|DECISION=BUY|ORIG=BUY|INV=N|REGIME=REGIME_TRENDING_DOWN|SETUP=M10_ORIGINATED_CANDIDATE|GRADE=B|SESSION=NY|BIAS=OPPOSED|BOS=OPPOSED|LOC=LOCATION_LATE|EXH=EXHAUSTION_RESET_CONFIRMED|TIM=TIMING_WAIT_CONFIRMATION|HTF=HTF_TRANSITIONING|STRUCT=STRUCTURE_OPPOSES|PRESS=PRESSURE_TRANSITIONING|ACTION=TRANSITION_WATCH,4288.73000,0.22,4268.23000,20.50371,451.08,17.0,0.01839,ANP_NONE,-1,-1,LOCATION_LATE,EXHAUSTION_RESET_CONFIRMED,TIMING_WAIT_CONFIRMATION,HTF_TRANSITIONING,STRUCTURE_OPPOSES,PRESSURE_TRANSITIONING,TRANSITION_WATCH,4291.36000,57.86,198.00,-16.28,0.438946528332,0.128269929946,WIN,SL_MOD:GENERAL_10M_EXTENSION_RESTORE_ORIGINAL_SL | sl=4268.23 | spread=10 avgSpread=11.1 | trade=M10_ORIGINATED_CANDIDATE [B] | EA_MARKET_CLOSE | bestFloating=198.00 shieldArmed=N,WIN,v6.25.24,v62524-replay-consolidated-root-repair-20260722,V62524_M10_90D_20260422_20260721_RUN1,ENTRY_DATA_PRESENT
